LAT,LON,YEAR,MO,DY,PRECTOT,QV2M,RH2M,PS
51.10751,16.99641,2014,01,26,    0.08,    1.23,   74.55,   99.15
51.10751,16.99641,2014,01,27,    0.18,    2.07,   85.09,   98.21
51.10751,16.99641,2014,01,28,    0.31,    2.07,   83.04,   98.56
51.10751,16.99641,2014,01,29,    0.43,    1.88,   82.89,   98.94
51.10751,16.99641,2014,01,30,    0.18,    2.30,   86.65,   99.58
51.10751,16.99641,2014,01,31,    0.47,    3.19,   86.14,   99.35
51.10751,16.99641,2014,02,01,    0.01,    3.04,   81.29,   99.00
51.10751,16.99641,2014,02,02,    1.25,    3.14,   83.82,   99.51
51.10751,16.99641,2014,02,03,    0.32,    2.89,   82.71,   99.93
51.10751,16.99641,2014,02,04,    0.00,    2.61,   81.04,   99.52
51.10751,16.99641,2014,02,05,    0.00,    2.91,   84.76,   98.76
51.10751,16.99641,2014,02,06,    0.04,    3.77,   94.22,   98.78
51.10751,16.99641,2014,02,07,    0.03,    3.77,   89.50,   98.24
51.10751,16.99641,2014,02,08,    0.01,    4.27,   88.21,   98.25
51.10751,16.99641,2014,02,09,    0.27,    4.28,   91.76,   97.90
51.10751,16.99641,2014,02,10,    0.05,    3.64,   82.35,   98.25
51.10751,16.99641,2014,02,11,    0.46,    4.01,   86.68,   98.25
51.10751,16.99641,2014,02,12,    0.06,    3.51,   86.44,   98.80
51.10751,16.99641,2014,02,13,    0.03,    3.76,   87.13,   98.22
51.10751,16.99641,2014,02,14,    0.25,    3.86,   83.96,   98.60
51.10751,16.99641,2014,02,15,    0.45,    3.76,   77.40,   98.66
51.10751,16.99641,2014,02,16,    0.46,    4.45,   86.65,   98.86
51.10751,16.99641,2014,02,17,    0.08,    3.84,   82.16,   99.48
51.10751,16.99641,2014,02,18,    0.00,    3.79,   78.78,   99.77
51.10751,16.99641,2014,02,19,    0.11,    4.43,   93.83,   99.15
51.10751,16.99641,2014,02,20,    0.07,    4.30,   87.85,   99.32
51.10751,16.99641,2014,02,21,    0.25,    4.48,   84.50,   98.88
51.10751,16.99641,2014,02,22,    0.19,    4.17,   83.19,   99.45
51.10751,16.99641,2014,02,23,    0.00,    3.60,   77.05,  100.31
51.10751,16.99641,2014,02,24,    0.00,    3.68,   82.74,  100.30
51.10751,16.99641,2014,02,25,    0.03,    4.14,   83.48,   99.75
51.10751,16.99641,2014,02,26,    0.02,    4.36,   85.43,   99.78
51.10751,16.99641,2014,02,27,    0.03,    4.20,   83.96,   99.67
51.10751,16.99641,2014,02,28,    0.20,    4.18,   90.63,   98.79
51.10751,16.99641,2014,03,01,    0.06,    4.26,   86.29,   98.51
51.10751,16.99641,2014,03,02,    0.00,    4.22,   76.55,   98.46
51.10751,16.99641,2014,03,03,    0.06,    4.06,   80.43,   98.01
51.10751,16.99641,2014,03,04,    0.34,    4.38,   92.86,   98.36
51.10751,16.99641,2014,03,05,    0.10,    4.24,   84.96,   99.46
51.10751,16.99641,2014,03,06,    0.14,    4.22,   81.06,  100.68
51.10751,16.99641,2014,03,07,    0.01,    3.79,   79.35,  100.76
51.10751,16.99641,2014,03,08,    0.01,    4.06,   79.25,  101.14
51.10751,16.99641,2014,03,09,    0.00,    3.71,   73.22,  101.42
51.10751,16.99641,2014,03,10,    0.00,    3.16,   55.40,  100.79
51.10751,16.99641,2014,03,11,    0.00,    3.51,   59.76,  100.84
51.10751,16.99641,2014,03,12,    0.01,    3.41,   64.51,  101.28
51.10751,16.99641,2014,03,13,    0.00,    3.43,   52.09,  100.74
51.10751,16.99641,2014,03,14,    0.00,    4.01,   62.28,  100.14
51.10751,16.99641,2014,03,15,    2.29,    4.26,   70.40,   98.61
51.10751,16.99641,2014,03,16,    7.38,    5.70,   87.02,   98.24
51.10751,16.99641,2014,03,17,    0.89,    5.58,   76.57,   99.01
51.10751,16.99641,2014,03,18,    0.47,    5.42,   78.21,   99.21
51.10751,16.99641,2014,03,19,    2.80,    5.63,   83.04,   99.27
51.10751,16.99641,2014,03,20,    0.00,    5.24,   65.15,   99.79
51.10751,16.99641,2014,03,21,    0.00,    6.20,   63.00,   99.01
51.10751,16.99641,2014,03,22,    1.00,    6.82,   79.98,   98.58
51.10751,16.99641,2014,03,23,   11.47,    5.78,   91.07,   98.33
51.10751,16.99641,2014,03,24,    7.80,    4.46,   90.81,   98.54
51.10751,16.99641,2014,03,25,    2.60,    4.42,   87.80,   98.75
51.10751,16.99641,2014,03,26,    0.11,    4.04,   73.59,   99.61
51.10751,16.99641,2014,03,27,    0.02,    4.32,   73.85,   99.77
51.10751,16.99641,2014,03,28,    0.39,    5.68,   83.96,   99.98
51.10751,16.99641,2014,03,29,    0.08,    5.64,   77.07,  100.34
51.10751,16.99641,2014,03,30,    0.00,    4.16,   57.48,   99.77
51.10751,16.99641,2014,03,31,    0.00,    4.76,   62.29,   99.21
51.10751,16.99641,2014,04,01,    0.00,    4.80,   70.23,   99.33
51.10751,16.99641,2014,04,02,    0.09,    4.99,   69.62,   99.23
51.10751,16.99641,2014,04,03,    0.42,    6.64,   70.19,   98.57
51.10751,16.99641,2014,04,04,    0.23,    5.79,   73.30,   99.08
51.10751,16.99641,2014,04,05,    1.49,    4.68,   69.26,   99.47
51.10751,16.99641,2014,04,06,    0.01,    5.50,   72.29,   99.62
51.10751,16.99641,2014,04,07,    0.09,    6.81,   73.01,   99.64
51.10751,16.99641,2014,04,08,    1.62,    6.87,   69.09,   99.12
51.10751,16.99641,2014,04,09,    2.59,    4.90,   76.66,   99.50
51.10751,16.99641,2014,04,10,    3.89,    4.92,   79.98,   99.57
51.10751,16.99641,2014,04,11,    0.05,    4.62,   68.34,   99.92
51.10751,16.99641,2014,04,12,    0.07,    4.69,   61.02,   99.63
51.10751,16.99641,2014,04,13,    0.32,    5.33,   67.31,   99.30
51.10751,16.99641,2014,04,14,    4.02,    4.97,   75.95,   98.72
51.10751,16.99641,2014,04,15,    5.74,    4.72,   82.34,   99.38
51.10751,16.99641,2014,04,16,    0.40,    3.66,   64.46,  100.59
51.10751,16.99641,2014,04,17,    0.00,    3.23,   54.45,  100.26
51.10751,16.99641,2014,04,18,    0.14,    4.22,   63.20,   99.01
51.10751,16.99641,2014,04,19,    0.51,    6.64,   71.39,   99.36
51.10751,16.99641,2014,04,20,    0.19,    6.55,   71.08,   99.16
51.10751,16.99641,2014,04,21,    0.48,    6.78,   73.33,   98.91
51.10751,16.99641,2014,04,22,    2.80,    7.73,   74.93,   99.18
51.10751,16.99641,2014,04,23,    5.62,    8.33,   85.18,   99.80
51.10751,16.99641,2014,04,24,    3.44,    8.38,   80.61,   99.86
51.10751,16.99641,2014,04,25,    1.95,    8.38,   83.63,   99.49
51.10751,16.99641,2014,04,26,    2.40,    8.51,   86.66,   99.09
51.10751,16.99641,2014,04,27,    0.62,    8.04,   77.36,   98.72
51.10751,16.99641,2014,04,28,    0.66,    7.83,   74.70,   98.84
51.10751,16.99641,2014,04,29,    0.00,    6.53,   63.26,   98.98
51.10751,16.99641,2014,04,30,    0.00,    5.97,   52.05,   98.86
51.10751,16.99641,2014,05,01,    0.78,    6.54,   57.97,   98.91
51.10751,16.99641,2014,05,02,    5.51,    5.07,   80.24,   99.40
51.10751,16.99641,2014,05,03,    9.50,    4.49,   80.91,   99.85
51.10751,16.99641,2014,05,04,    0.01,    4.09,   61.55,   99.85
51.10751,16.99641,2014,05,05,    0.00,    4.07,   57.60,   99.87
51.10751,16.99641,2014,05,06,    0.00,    5.16,   57.15,   99.54
51.10751,16.99641,2014,05,07,    5.23,    7.60,   78.56,   99.01
51.10751,16.99641,2014,05,08,    0.38,    6.57,   68.74,   99.28
51.10751,16.99641,2014,05,09,    2.33,    7.70,   71.69,   99.04
51.10751,16.99641,2014,05,10,    1.09,    6.35,   64.97,   99.10
51.10751,16.99641,2014,05,11,    2.10,    6.37,   64.69,   98.45
51.10751,16.99641,2014,05,12,    2.17,    5.60,   69.38,   98.75
51.10751,16.99641,2014,05,13,    2.09,    5.85,   73.32,   99.16
51.10751,16.99641,2014,05,14,    0.54,    5.19,   67.69,   99.95
51.10751,16.99641,2014,05,15,    0.12,    5.42,   65.95,  100.39
51.10751,16.99641,2014,05,16,    9.58,    5.39,   74.79,  100.07
51.10751,16.99641,2014,05,17,   18.56,    7.73,   94.19,   99.41
51.10751,16.99641,2014,05,18,    1.80,    7.25,   80.52,   99.22
51.10751,16.99641,2014,05,19,    0.70,    8.11,   73.40,   99.31
51.10751,16.99641,2014,05,20,    0.01,    8.17,   62.04,   99.51
51.10751,16.99641,2014,05,21,    0.00,    8.91,   62.28,   99.69
51.10751,16.99641,2014,05,22,    0.00,    9.96,   62.25,   99.35
51.10751,16.99641,2014,05,23,    1.06,   10.83,   62.59,   98.96
51.10751,16.99641,2014,05,24,    8.63,   11.25,   77.15,   99.28
51.10751,16.99641,2014,05,25,    0.71,    9.26,   69.33,   99.87
51.10751,16.99641,2014,05,26,    0.61,    9.75,   71.00,   99.61
51.10751,16.99641,2014,05,27,   15.01,   11.71,   88.42,   98.83
51.10751,16.99641,2014,05,28,   13.66,   10.07,   88.30,   98.66
51.10751,16.99641,2014,05,29,    7.93,    6.28,   81.44,   99.30
51.10751,16.99641,2014,05,30,    0.54,    5.98,   67.93,   99.73
51.10751,16.99641,2014,05,31,    0.04,    6.34,   60.55,   99.70
51.10751,16.99641,2014,06,01,    0.01,    6.55,   62.36,   99.69
51.10751,16.99641,2014,06,02,    3.46,    6.77,   71.94,   99.63
51.10751,16.99641,2014,06,03,    3.26,    7.83,   83.89,   99.40
51.10751,16.99641,2014,06,04,    1.91,    8.09,   73.08,   99.11
51.10751,16.99641,2014,06,05,    0.82,    8.26,   68.55,   99.29
51.10751,16.99641,2014,06,06,    0.00,    6.72,   53.56,   99.91
51.10751,16.99641,2014,06,07,    0.00,    7.82,   53.53,   99.87
51.10751,16.99641,2014,06,08,    0.00,    9.53,   51.02,   99.97
51.10751,16.99641,2014,06,09,    0.10,   10.68,   51.79,   99.91
51.10751,16.99641,2014,06,10,    0.37,   11.44,   54.21,   99.85
51.10751,16.99641,2014,06,11,    0.54,   11.42,   57.21,  100.02
51.10751,16.99641,2014,06,12,    0.41,    9.27,   61.48,  100.12
51.10751,16.99641,2014,06,13,    0.67,    7.48,   63.07,   99.61
51.10751,16.99641,2014,06,14,    3.54,    7.45,   70.13,   99.41
51.10751,16.99641,2014,06,15,    0.12,    6.09,   57.78,   99.89
51.10751,16.99641,2014,06,16,    0.00,    5.56,   46.02,   99.69
51.10751,16.99641,2014,06,17,    0.15,    6.63,   51.66,   99.71
51.10751,16.99641,2014,06,18,    0.00,    6.26,   45.97,   99.74
51.10751,16.99641,2014,06,19,    0.58,    7.42,   59.79,   99.25
51.10751,16.99641,2014,06,20,    0.98,    6.98,   65.89,   99.08
51.10751,16.99641,2014,06,21,    0.70,    6.53,   60.06,   99.32
51.10751,16.99641,2014,06,22,    1.05,    6.98,   64.21,   99.52
51.10751,16.99641,2014,06,23,    0.01,    5.53,   51.04,   99.79
51.10751,16.99641,2014,06,24,    1.32,    6.48,   57.20,   99.47
51.10751,16.99641,2014,06,25,   14.36,    7.64,   74.49,   99.10
51.10751,16.99641,2014,06,26,    1.15,    6.38,   57.67,   99.42
51.10751,16.99641,2014,06,27,    0.01,    6.06,   46.55,   99.67
51.10751,16.99641,2014,06,28,    1.94,    8.33,   55.64,   99.27
51.10751,16.99641,2014,06,29,    9.25,   10.31,   72.45,   98.70
51.10751,16.99641,2014,06,30,    2.83,    8.87,   82.46,   99.06
51.10751,16.99641,2014,07,01,    0.44,    7.14,   64.02,   99.65
51.10751,16.99641,2014,07,02,    0.82,    6.63,   53.76,   99.90
51.10751,16.99641,2014,07,03,    0.01,    7.08,   53.12,  100.24
51.10751,16.99641,2014,07,04,    0.00,    6.95,   40.82,   99.65
51.10751,16.99641,2014,07,05,    0.51,    9.24,   53.82,   98.91
51.10751,16.99641,2014,07,06,    0.74,   10.89,   58.12,   99.25
51.10751,16.99641,2014,07,07,    0.82,   11.13,   51.76,   99.33
51.10751,16.99641,2014,07,08,    4.35,   12.63,   63.53,   98.72
51.10751,16.99641,2014,07,09,   22.54,   12.72,   81.85,   98.32
51.10751,16.99641,2014,07,10,   12.08,   10.83,   80.81,   98.60
51.10751,16.99641,2014,07,11,    2.54,    9.99,   68.26,   98.82
51.10751,16.99641,2014,07,12,    0.47,    8.48,   62.51,   98.83
51.10751,16.99641,2014,07,13,    0.28,    8.85,   63.62,   98.90
51.10751,16.99641,2014,07,14,    0.61,   10.05,   62.16,   99.18
51.10751,16.99641,2014,07,15,    0.74,   10.09,   60.50,   99.81
51.10751,16.99641,2014,07,16,    0.07,    9.60,   52.08,  100.00
51.10751,16.99641,2014,07,17,    0.30,    9.94,   53.38,  100.01
51.10751,16.99641,2014,07,18,    0.26,   10.26,   51.53,   99.88
51.10751,16.99641,2014,07,19,    0.03,   10.32,   47.40,   99.65
51.10751,16.99641,2014,07,20,    0.01,   10.84,   47.89,   99.17
51.10751,16.99641,2014,07,21,    0.90,   11.82,   57.81,   98.87
51.10751,16.99641,2014,07,22,    0.28,    9.02,   48.51,   99.31
51.10751,16.99641,2014,07,23,    2.49,    9.14,   54.78,   99.51
51.10751,16.99641,2014,07,24,   18.98,   11.79,   91.55,   99.30
51.10751,16.99641,2014,07,25,    6.52,   12.03,   81.72,   99.35
51.10751,16.99641,2014,07,26,    0.19,   10.93,   61.98,   99.36
51.10751,16.99641,2014,07,27,    1.37,   11.96,   62.01,   99.30
51.10751,16.99641,2014,07,28,    5.20,   13.29,   67.38,   99.08
51.10751,16.99641,2014,07,29,    1.59,   11.87,   63.75,   98.80
51.10751,16.99641,2014,07,30,    1.33,   12.03,   62.38,   98.67
51.10751,16.99641,2014,07,31,    6.01,   11.97,   76.68,   99.16
51.10751,16.99641,2014,08,01,    4.94,   11.17,   80.81,   99.38
51.10751,16.99641,2014,08,02,    0.57,   12.50,   67.87,   99.10
51.10751,16.99641,2014,08,03,    3.80,   12.27,   64.16,   99.09
51.10751,16.99641,2014,08,04,    6.60,   12.64,   81.40,   99.37
51.10751,16.99641,2014,08,05,    5.11,   11.34,   77.00,   99.46
51.10751,16.99641,2014,08,06,    0.37,    9.27,   64.26,   99.63
51.10751,16.99641,2014,08,07,    0.16,    9.57,   57.34,   99.45
51.10751,16.99641,2014,08,08,    0.96,   10.01,   60.01,   99.39
51.10751,16.99641,2014,08,09,    0.20,   10.70,   57.20,   99.19
51.10751,16.99641,2014,08,10,    1.33,   12.58,   68.75,   99.26
51.10751,16.99641,2014,08,11,   10.27,   12.40,   85.35,   99.13
51.10751,16.99641,2014,08,12,    0.14,    8.36,   60.65,   99.28
51.10751,16.99641,2014,08,13,    6.62,    9.67,   69.07,   98.79
51.10751,16.99641,2014,08,14,    1.17,    8.95,   69.08,   98.85
51.10751,16.99641,2014,08,15,    1.89,    8.07,   65.02,   99.09
51.10751,16.99641,2014,08,16,    6.57,    8.45,   77.28,   99.29
51.10751,16.99641,2014,08,17,    0.17,    7.60,   63.85,   99.23
51.10751,16.99641,2014,08,18,    0.19,    7.65,   60.04,   98.78
51.10751,16.99641,2014,08,19,    0.20,    7.12,   59.81,   99.09
51.10751,16.99641,2014,08,20,    0.00,    6.19,   55.59,   99.43
51.10751,16.99641,2014,08,21,    0.66,    5.94,   53.00,   99.54
51.10751,16.99641,2014,08,22,    0.08,    6.34,   52.09,   99.44
51.10751,16.99641,2014,08,23,    0.38,    6.96,   55.73,   99.26
51.10751,16.99641,2014,08,24,    2.35,    6.94,   67.98,   99.39
51.10751,16.99641,2014,08,25,    0.27,    5.90,   58.14,   99.52
51.10751,16.99641,2014,08,26,    2.67,    7.07,   73.55,   98.80
51.10751,16.99641,2014,08,27,    0.55,    6.71,   66.95,   99.19
51.10751,16.99641,2014,08,28,    0.04,    6.01,   52.99,   99.73
51.10751,16.99641,2014,08,29,    0.29,    7.48,   59.71,   99.60
51.10751,16.99641,2014,08,30,    2.00,    9.20,   68.18,   99.62
51.10751,16.99641,2014,08,31,    7.39,    9.42,   74.28,   99.27
51.10751,16.99641,2014,09,01,   16.18,   10.02,   90.16,   99.36
51.10751,16.99641,2014,09,02,   19.58,    8.88,   92.88,   99.80
51.10751,16.99641,2014,09,03,    0.10,    8.72,   77.54,  100.24
51.10751,16.99641,2014,09,04,    0.01,    8.64,   71.17,  100.17
51.10751,16.99641,2014,09,05,    0.00,    8.38,   68.05,   99.73
51.10751,16.99641,2014,09,06,    0.63,    9.11,   67.69,   99.36
51.10751,16.99641,2014,09,07,    0.55,   10.38,   68.25,   99.34
51.10751,16.99641,2014,09,08,    3.59,   10.90,   76.25,   99.51
51.10751,16.99641,2014,09,09,    4.36,    9.41,   78.50,   99.57
51.10751,16.99641,2014,09,10,    0.51,    7.94,   75.66,   99.54
51.10751,16.99641,2014,09,11,   14.70,    8.76,   88.39,   99.50
51.10751,16.99641,2014,09,12,    2.76,   10.71,   83.41,   99.42
51.10751,16.99641,2014,09,13,    0.87,   10.34,   79.42,   99.78
51.10751,16.99641,2014,09,14,    2.01,   10.50,   77.78,   99.74
51.10751,16.99641,2014,09,15,    0.21,    9.24,   70.20,   99.88
51.10751,16.99641,2014,09,16,    0.07,    8.85,   72.11,   99.95
51.10751,16.99641,2014,09,17,    0.08,    8.63,   73.16,   99.88
51.10751,16.99641,2014,09,18,    0.01,    8.41,   70.74,   99.76
51.10751,16.99641,2014,09,19,    1.21,    9.38,   76.35,   99.53
51.10751,16.99641,2014,09,20,    6.58,   10.80,   80.91,   99.28
51.10751,16.99641,2014,09,21,   10.13,   10.58,   86.33,   98.97
51.10751,16.99641,2014,09,22,    2.93,    6.90,   77.55,   98.86
51.10751,16.99641,2014,09,23,    1.51,    5.54,   72.65,   99.45
51.10751,16.99641,2014,09,24,    0.00,    5.06,   65.95,   99.49
51.10751,16.99641,2014,09,25,    1.65,    7.06,   79.83,   99.32
51.10751,16.99641,2014,09,26,    1.98,    7.99,   88.96,   99.89
51.10751,16.99641,2014,09,27,    1.14,    7.33,   74.32,  100.50
51.10751,16.99641,2014,09,28,    0.00,    6.45,   71.44,  100.67
51.10751,16.99641,2014,09,29,    0.02,    8.16,   78.37,  100.37
51.10751,16.99641,2014,09,30,    0.37,    9.56,   83.81,  100.31
51.10751,16.99641,2014,10,01,    0.42,    9.26,   87.72,  100.51
51.10751,16.99641,2014,10,02,    0.36,    8.11,   85.14,  100.80
51.10751,16.99641,2014,10,03,    0.01,    6.68,   75.49,  100.73
51.10751,16.99641,2014,10,04,    0.02,    6.38,   79.70,  100.32
51.10751,16.99641,2014,10,05,    0.07,    6.76,   79.63,  100.01
51.10751,16.99641,2014,10,06,    0.04,    6.52,   76.13,   99.81
51.10751,16.99641,2014,10,07,    0.03,    7.11,   78.16,   99.39
51.10751,16.99641,2014,10,08,    1.88,    8.40,   83.82,   99.37
51.10751,16.99641,2014,10,09,    0.03,    9.41,   81.39,   99.16
51.10751,16.99641,2014,10,10,    0.05,    9.36,   83.36,   99.55
51.10751,16.99641,2014,10,11,    0.03,    9.76,   85.29,   99.40
51.10751,16.99641,2014,10,12,    0.09,    8.87,   82.27,   99.53
51.10751,16.99641,2014,10,13,    0.05,    9.42,   85.91,   99.04
51.10751,16.99641,2014,10,14,    6.10,    9.06,   93.18,   98.80
51.10751,16.99641,2014,10,15,    1.03,    8.13,   90.80,   98.79
51.10751,16.99641,2014,10,16,    1.53,    7.94,   90.12,   98.72
51.10751,16.99641,2014,10,17,    1.76,    8.28,   93.32,   99.13
51.10751,16.99641,2014,10,18,    1.11,    7.64,   86.19,  100.29
51.10751,16.99641,2014,10,19,    0.01,    7.71,   80.76,   99.84
51.10751,16.99641,2014,10,20,    0.78,    8.16,   80.41,   99.25
51.10751,16.99641,2014,10,21,    1.07,    6.99,   78.29,   98.67
51.10751,16.99641,2014,10,22,   30.57,    6.23,   94.45,   98.17
51.10751,16.99641,2014,10,23,    3.95,    5.51,   87.59,   99.70
51.10751,16.99641,2014,10,24,    0.04,    3.72,   79.37,  100.45
51.10751,16.99641,2014,10,25,    0.01,    4.17,   87.89,  100.25
51.10751,16.99641,2014,10,26,    0.02,    5.10,   88.45,  100.67
51.10751,16.99641,2014,10,27,    0.01,    4.68,   83.53,  100.80
51.10751,16.99641,2014,10,28,    0.01,    4.15,   80.20,  100.38
51.10751,16.99641,2014,10,29,    0.00,    3.91,   77.84,   99.88
51.10751,16.99641,2014,10,30,    0.03,    4.89,   89.69,  100.35
51.10751,16.99641,2014,10,31,    0.01,    5.52,   85.53,  100.55
51.10751,16.99641,2014,11,01,    0.03,    7.06,   93.58,  100.20
51.10751,16.99641,2014,11,02,    0.07,    6.57,   90.28,   99.75
51.10751,16.99641,2014,11,03,    0.00,    5.51,   84.72,   99.06
51.10751,16.99641,2014,11,04,    0.02,    6.27,   89.57,   98.22
51.10751,16.99641,2014,11,05,    0.01,    7.53,   89.65,   98.09
51.10751,16.99641,2014,11,06,    0.94,    7.00,   97.49,   98.98
51.10751,16.99641,2014,11,07,    3.98,    6.47,   94.77,   99.05
51.10751,16.99641,2014,11,08,    0.31,    5.82,   89.73,   99.45
51.10751,16.99641,2014,11,09,    0.13,    6.49,   99.38,   99.41
51.10751,16.99641,2014,11,10,    0.04,    7.11,   93.37,   99.29
51.10751,16.99641,2014,11,11,    0.07,    7.53,   94.62,   99.31
51.10751,16.99641,2014,11,12,    0.05,    7.33,   88.71,   98.79
51.10751,16.99641,2014,11,13,    0.55,    7.06,   92.99,   99.25
51.10751,16.99641,2014,11,14,    0.11,    6.02,   95.93,   99.59
51.10751,16.99641,2014,11,15,    0.22,    6.45,   89.74,   99.06
51.10751,16.99641,2014,11,16,    1.39,    6.19,   93.87,   98.57
51.10751,16.99641,2014,11,17,    0.15,    5.90,   95.08,   99.03
51.10751,16.99641,2014,11,18,    3.46,    5.43,   94.58,   99.03
51.10751,16.99641,2014,11,19,    1.44,    5.32,   94.08,   99.59
51.10751,16.99641,2014,11,20,    0.39,    4.64,   93.94,  100.52
51.10751,16.99641,2014,11,21,    0.20,    4.35,   92.00,  100.56
51.10751,16.99641,2014,11,22,    0.05,    4.04,   91.54,  100.55
51.10751,16.99641,2014,11,23,    0.23,    4.09,   88.66,  100.64
51.10751,16.99641,2014,11,24,    1.98,    4.28,   90.84,  100.30
51.10751,16.99641,2014,11,25,    0.48,    4.95,   95.02,  100.58
51.10751,16.99641,2014,11,26,    0.13,    4.19,   90.81,  100.35
51.10751,16.99641,2014,11,27,    0.04,    3.39,   88.29,   99.88
51.10751,16.99641,2014,11,28,    0.06,    2.91,   86.74,  100.03
51.10751,16.99641,2014,11,29,    0.04,    2.37,   81.26,  100.30
51.10751,16.99641,2014,11,30,    0.04,    2.22,   81.66,  100.10
51.10751,16.99641,2014,12,01,    0.14,    2.04,   80.88,   99.89
51.10751,16.99641,2014,12,02,    0.15,    2.35,   86.36,   99.65
51.10751,16.99641,2014,12,03,    0.11,    3.19,   95.40,  100.06
51.10751,16.99641,2014,12,04,    0.06,    3.59,   95.93,  100.09
51.10751,16.99641,2014,12,05,    0.18,    3.94,   98.34,   99.84
51.10751,16.99641,2014,12,06,    0.93,    4.09,   99.59,  100.04
51.10751,16.99641,2014,12,07,    0.34,    3.81,   96.51,   99.92
51.10751,16.99641,2014,12,08,    0.17,    3.70,   97.65,   99.58
51.10751,16.99641,2014,12,09,    0.01,    3.21,   93.12,  100.51
51.10751,16.99641,2014,12,10,    0.48,    2.79,   91.71,  100.05
51.10751,16.99641,2014,12,11,    1.58,    3.81,   94.24,   99.04
51.10751,16.99641,2014,12,12,    0.83,    4.16,   88.73,   98.59
51.10751,16.99641,2014,12,13,    1.00,    4.52,   93.76,   98.87
51.10751,16.99641,2014,12,14,    3.10,    4.33,   97.98,   99.51
51.10751,16.99641,2014,12,15,    0.17,    4.63,   96.51,   99.42
51.10751,16.99641,2014,12,16,    0.62,    4.47,   99.00,   99.13
51.10751,16.99641,2014,12,17,    0.27,    4.00,   92.18,   98.88
51.10751,16.99641,2014,12,18,    1.95,    5.46,   94.10,   98.89
51.10751,16.99641,2014,12,19,    5.26,    6.71,   90.08,   98.80
51.10751,16.99641,2014,12,20,    2.47,    4.32,   84.53,   99.12
51.10751,16.99641,2014,12,21,    1.75,    4.40,   90.12,   99.83
51.10751,16.99641,2014,12,22,    4.17,    5.34,   87.13,   99.09
51.10751,16.99641,2014,12,23,    1.41,    6.02,   86.14,   99.14
51.10751,16.99641,2014,12,24,    1.73,    5.04,   85.08,   99.14
51.10751,16.99641,2014,12,25,    1.10,    4.26,   88.77,   99.43
51.10751,16.99641,2014,12,26,    1.27,    2.70,   84.50,  100.13
51.10751,16.99641,2014,12,27,    0.03,    2.09,   76.93,   99.40
51.10751,16.99641,2014,12,28,    0.11,    1.69,   81.33,   99.77
51.10751,16.99641,2014,12,29,    0.40,    2.30,   89.39,  100.41
51.10751,16.99641,2014,12,30,    0.26,    2.12,   82.51,  100.98
51.10751,16.99641,2014,12,31,    1.10,    3.15,   91.68,  100.89
51.10751,16.99641,2015,01,01,    1.58,    3.91,   96.79,  100.97
51.10751,16.99641,2015,01,02,    1.77,    3.87,   88.66,   99.95
51.10751,16.99641,2015,01,03,    0.89,    3.66,   85.70,   99.62
51.10751,16.99641,2015,01,04,    0.87,    3.68,   92.35,   99.56
51.10751,16.99641,2015,01,05,    5.98,    3.50,   95.92,  100.25
51.10751,16.99641,2015,01,06,    0.06,    2.42,   87.33,  100.72
51.10751,16.99641,2015,01,07,    0.88,    2.60,   85.89,  100.55
51.10751,16.99641,2015,01,08,    4.70,    3.60,   92.96,  100.19
51.10751,16.99641,2015,01,09,    4.52,    4.50,   91.45,   99.12
51.10751,16.99641,2015,01,10,    8.26,    5.62,   92.57,   98.14
